article_id,infraction_desc,type_article,categorie_vehicule,amende_fixe,points_retrait,mots_cles,has_sanction,has_amende,has_points
230,المادة 230 يمكن للمخءلف ءن ينازع في المخءلفة. تقدم المنازعة في المخءلفات، داخل اءلجل المحدد في المادتين 221 و222 ءعاله، بواسطة شكاية معللة,autre,non_precise,,,aucun,False,False,False
231,المادة 231 ال تقبل المنازعة في المخءلفة ءال ءذا قام المخءلف بءيداع مبلغ الحد اءلق ضى للغرامة المحدد في المواد 184 و185و186و187 ءعاله، داخل اءلجل المحدد في المادتين 221 و222 ءعاله.,sanction,non_precise,,,permis,True,False,False
232,المادة 232 ءذا نازع المخءلف في المخءلفة، وجب ءن يوجه المحضر ءلى وكيل الملك داخل ءجل ال يتجاوز 5 ءيام من تاريخ تسلم الشكاية المشار ءليها في الحالتين 2 و3 من,autre,non_precise,,,depassement,False,False,False
230,المادة 230 ءعاله.,autre,non_precise,,,aucun,False,False,False
233,المادة 233 يجب ءن يكون المحضر المشار ءليه في,obligation,non_precise,,,aucun,False,False,False
232,المادة 232 ءعاله مرفقا باءلثباتات المتعلقة بالمعاينة اءءللية وبرخصة السياقة في حالة االحتفاظ بها.,autre,non_precise,,,permis,False,False,False
234,المادة 234 يجوز للمخءلف، قبل ءن تبت المحكمة في الموضوع، ءن يءدي ثلثي الحد ءءلق ضى للغرامة المحددة في المواد 184 و185 و186 و187 ءعاله وءن يسحب شكايته.,sanction,non_precise,,,aucun,True,False,False
235,المادة 235 عندما تثبت المخءلفة ضد المخءلف، ال يجوز ءن تطبق عليه ءحكام,autre,non_precise,,,aucun,False,False,False
375,المادة 375 من القانون المتعلق بالمسطرة الجناءية في حالة منازعة تعسفية. الباب الرابع,autre,non_precise,,,aucun,False,False,False
236,المادة 236 في حالة حفظ المحاضر من قبل النيابة العامة، ءو في حالة صدور مقرر بعدم المتابعة ءو باءلدانة ءو ءي مقرر يبت في موضوع قضية عرضت على محكمة، تنفيذا ءلحكام هذا القانون ءو للنصوص,autre,non_precise,,,aucun,False,False,False
237,المادة 237 توجه النيابة العامة نسخا من المقررات ءو منطوقا لءلحكام، الصادرة تنفيذا ءلحكام هذا القانون ءو للنصوص الصادرة لتطبيقه، التي حازت قوة ال ضيا المق ضي به، ءلى اءلدارة داخل ءجل ءقصاه,autre,non_precise,,,aucun,False,False,False
238,المادة 238 ما عدا في حالة اءلداا ءلفوري لغرامة تصالحية وجزافية ءو في حالة اءليداع المنصوص عليه في,sanction,non_precise,,,aucun,True,False,False
231,المادة 231 ءعاله، ءذا لم يثبت مرتكب المخءلفة توفره على ءقامة فوق التراب الوطني، يتم توقيف المركبة التي ارتكبت بها المخءلفة ءلى ءن يودع مرتكب المخءلفة مبلغا يحدده وكيل الملك، لدى كتابات الضبط بجميع محاكم المملكة ءو لدى قباضات المالية ءو لدى المصالح المختصة للجمارك، يضمن,obligation,non_precise,,,aucun,False,False,False
239,المادة 239 ال يمكن ءن يلقن تعليم السياقة ءو التربية على السالمة الطرقية، ءال من قبل مءسسة يتوقف فتحها واستغاللها على رخصة تسلمها اءلدارة لهذا الغرض .,obligation,non_precise,,,"arret, stationnement",False,False,False
35,المادة 35 من هذا القانون. ال يمكن لنفس المءسسة ءن تجمع بين نشاط تعليم السياقة ونشاط تنظيم دورات في التربية على السالمة الطرقية.,autre,non_precise,,,aucun,False,False,False
240,المادة 240 تسلم الرخصة بفتح واستغالل مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية بمقابل، للمترشحين الذين تتوفر فيهم الشروط التالية :,autre,non_precise,,,aucun,False,False,False
241,المادة 241 يجب ءن يتولى تسيير كل مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية مدير تتوفر فيه الشروط التالية :,obligation,non_precise,,,aucun,False,False,False
242,المادة 242 يجب على مدير مءسسة تعليم السياقة ءو مدير مءسسة التربية على السالمة الطرقية ءن يسهر، باستمرار، على حسن التسيير اءلداري والبيداغوجي للمءسسة وفقا ءلحكام هذا القانون والنصوص,obligation,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله، المعطيات المتعلقة بنشاط تعليم السياقة ءو تنظيم دورات في التربية على السالمة الطرقية.,autre,non_precise,,,aucun,False,False,False
243,المادة 243 يجب ءن يكون التعليم الملقن في مءسسات تعليم السياقة مطابقا للبرنامج الوطني لتعليم السياقة المحدد من لدن اءلدارة.,obligation,non_precise,,,aucun,False,False,False
244,المادة 244 ال يمكن فتح ءية مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية للعموم، ءال بعد قيام ءعوان اءلدارة بمعاينة مطابقة محال وتجهيزات تعليم السياقة ءو التربية على السالمة الطرقية وكذا,autre,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله . يحدد للمعني باءلمر، في حالة عدم المطابقة، ءجل لالستجابة للمالحظات التي ءبداها ءعوان اءلدارة,obligation,non_precise,,,aucun,False,False,False
245,المادة 245 يجب ءن يلقن تعليم السياقة ءو تنشيط دورات التربية على السالمة الطرقية من قبل مدرب لتعليم السياقة ءو منشط لدورات التربية على السالمة الطرقية مرخص لهما من لدن اءلدارة.,obligation,non_precise,,,aucun,False,False,False
246,المادة 246 يجب على ءرباب ومسيري مءسسات تعليم السياقة ءو التربية على السالمة الطرقية الخضوع لعمليات التفتيش التي يقوم بها اءلعوان ءو الهيءات المءهلة لهذا الغرض من لدن اءلدارة، والتي يراد,obligation,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله .,autre,non_precise,,,aucun,False,False,False
247,المادة 247 ال يجوز التخلي عن ءية مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية ءال لفاءدة شخص معنوي ءو ذاتي تتوفر فيه الشروط المنصوص عليها في,autre,non_precise,,,aucun,False,False,False
240,المادة 240 ءعاله.,autre,non_precise,,,aucun,False,False,False
248,المادة 248 يجب على المتخلي والمتخلى له، في حالة التخلي عن مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية، تقديم تصريح مشترك ءلى اءلدارة، قبل ءبرام عقد التخلي، يلتزم فيه المتخلى له باحترام بنود,obligation,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله . تقوم اءلدارة بتحيين الرخصة المشار ءليها في,autre,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله بعد االطالع على عقد التخلي.,autre,non_precise,,,aucun,False,False,False
249,المادة 249 في حالة وفاة الحاصل على رخصة باستغالل مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية، يجب على ذوي حقوقه التصريح بذلك ءلى اءلدارة ، داخل ءجل ثالثة 3 ءشهر من تاريخ الوفاة.,obligation,non_precise,,,aucun,False,False,False
250,المادة 250 يجب على الحاصلين على رخصة باستغالل مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية، قبل توقيف ءو ءنهاا نشاطهم، ءخبار اءلدارة بذلك، بواسطة رسالة مضمونة مع اءلشعار باالستالم.,obligation,non_precise,,,aucun,False,False,False
251,المادة 251 بتاريخ 7 ذي القعدة 1437 11 ءغسطس 2016 ، ص: 5878 تعفى من الحصول على رخصة االستغالل المشار ءليها في,autre,non_precise,,13.0,aucun,False,False,True
239,المادة 239 من هذا القانون، هيءات ءو مءسسات الدولة، التي تلقن تعليما يف ضي ءلى الحصول على بطاقة ساءق منهي ءو على رخصة مدرب لتعليم السياق ة ءو منشط دورات التربية على السالمة الطرقية ءو رخصة السياقة.,autre,non_precise,,,permis,False,False,False
252,المادة 252 يجوز للجمعيات التي تزءول نشاطها في مجال اءلدماج ءو ءعادة اءلدماج االجتماعي والمنهي تلقين التربية على السالمة الطرقية، شريطة الحصول على رخصة تسلمها اءلدارة، التي تتءكد في هذه الحالة,autre,non_precise,,,aucun,False,False,False
253,المادة 253 يجب للحصول على الرخصة المشار ءليها في,obligation,non_precise,,,aucun,False,False,False
252,المادة 252 ءعاله، ءن تكون الجمعية متوفرة على الشروط التالية : 1 ءن يكون مصرحا بها وفقا للتشريع المنظم لحق تءسيس الجمعيات ؛,autre,non_precise,,,aucun,False,False,False
254,المادة 254 يجب على الجمعيات المذكورة في المادة السابقة ءن تقدم سنويا ءلى اءلدارة تقريرا عن نشاطها في مجال تلقين التربية على السالمة الطرقية وفق الشروط المحددة من لدن اءلدارة.,obligation,non_precise,,,aucun,False,False,False
255,المادة 255 ءذا عاين اءلعوان ءو الهيءات المشار ءليهم في,autre,non_precise,,,aucun,False,False,False
246,المادة 246 ءعاله، خالل عملية تفتيش مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية، ءن محال المءسسة ءو تجهيزاتها غير مطابقة لدفتر التحمالت المشار ءليه في,autre,non_precise,,,aucun,False,False,False
239,المادة 239 ءعاله، ءو ءن التكوين الملقن بها غير مطابق للبرنامج الوطني للتكوين في مجال السياقة ءو ملواصفات تنظيم دورات التربية على السالمة الطرقية ءو ءن المركبات التي تم استعمالها ال تستجيب للمواصفات والشروط التقنية المعمول بها، توجه اءلدارة قرارا باءلغالق,autre,non_precise,,,aucun,False,False,False
246,المادة 246 ءعاله بمعاينة وضع صاحب المءسسة حدا لءلخالل الذي ءدى ءلى ءغالقها. توجه اءلدارة قرارات اءلغالق المنصوص عليها ءعاله بواسطة رسالة مضمونة مع اءلشعار باالستالم,obligation,non_precise,,,aucun,False,False,False
255,المادة 255 1 ءذا عاين اءلعوان ءو الهيءات المشار ءليهم في,autre,non_precise,,1.0,aucun,False,False,True
246,المادة 246 ءعاله، خالل عملية تفتيش مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية، ءي ءخالل ببنود دفتر التحمالت المشار ءليه في,autre,non_precise,,,aucun,False,False,False
239,المادة 239 من هذا القانون، ال يندرج ضمن الحاالت المشار ءليها في ءلفقرة اءلولى من,autre,non_precise,,,aucun,False,False,False
255,المادة 255 ءعاله، فءن اءلدارة تبلغ ذلك في تقرير معلل، ءلى الحاصل على رخصة فتح واستغالل مءسسة تعليم السياقة ءو مءسسة التربية على السالمة الطرقية وتوجه ءليه ءنذارا، بواسطة رسالة مضمونة مع اءلشعار باالستالم,sanction,non_precise,,15.0,aucun,True,False,True
246,المادة 246 ءعاله بمعاينة وضع صاحب المءسسة حدا لءلخءلالت التي تمت معاينتها. توجه اءلدارة قرارات اءلغالق المنصوص عليها ءعاله بواسطة رسالة مضمونة مع اءلشعار باالستالم ءو عن طريق مفوض قضاءي.,obligation,non_precise,,,aucun,False,False,False
256,المادة 256 تسحب اءلدارة، بصفة نهاءية الرخصة بفتح واستغالل مءسسة لتعليم السياقة ءو للتربية على السالمة الطرقية :,autre,non_precise,,,aucun,False,False,False
244,المادة 244 ءعاله ؛ 3 ءذا لم يطلب من اءلدارة معاينة المطابقة المنصوص عليها في,autre,non_precise,,,aucun,False,False,False
244,المادة 244 السءلفة الذكر، من ءجل فتح مءسسته للعموم، داخل ءجل اثني عشر 12 شهرا من التاريخ الذي وقع فيه تبليغه رخصته ءو تسليمها ءليه ؛,sanction,non_precise,,,"arret, stationnement",True,False,False
255,المادة 255 1 ءعاله ثالث 3 مرات خالل ءربعة وعشرين 24 شهرا ءو صدر في حقها قراران باءلغالق خالل نفس المدة ؛ 6 ءذا خضع صاحب الرخصة لتصفية قضاءية بحكم حاز قوة ال ضيا المق ضي به ؛,sanction,non_precise,,1.0,aucun,True,False,True
257,المادة 257 تسحب رخصة المدرب ءو المنشط بصفة مءقتة : 1 ءذا اتخذ في حق الحاصل عليها ءجراا بتوقيف رخصة السياقة ؛,autre,non_precise,,,permis,False,False,False
258,المادة 258 تسحب نهاءيا رخصة المدرب ءو المنشط من قبل اءلدارة : 1 ءذا لم يعد الحاصل عليها متوفرا على الشروط المنصوص عليها في هذا القانون والنصوص,autre,non_precise,,,permis,False,False,False
183,المادة 183 ءعاله. توجه النيابة العامة في الحاالت المذكورة في البنود 3 و4 و5 ءعاله، نسخا من المحاضر والمقررات القضاءية المتعلقة باءلفعال المذكورة ءلى اءلدارة.,autre,non_precise,,,aucun,False,False,False
259,المادة 259 يعاقب بغرامة من ثالثين ءلف 30.000 ءلى ستين ءلف 60.000 درهم، كل شخص فتح ءو استغل مءسسة لتعليم سياقة المركبات ءو للتربية على السالمة الطرقية بمقابل دون ءن يكون مرخصا له بذلك.,sanction,non_precise,,30.0,aucun,True,False,True
260,المادة 260 يعاقب بغرامة من خمسة عشر ءلف 15.000 ءلى ثالثين ءلف 30.000 درهم، كل حاصل علي رخصة بفتح واستغالل مءسسة تعليم السياقة ءو التربية على السالمة الطرقية، شغل وهو يعلم,sanction,non_precise,,15.0,aucun,True,False,True
261,المادة 261 يعاقب بغرامة من عشرة ءءءلف 10.000 ءلى عشرين ءلف 20.000 درهم، كل مدير مءسسة ال يتقيد بءحكام,sanction,non_precise,,10.0,aucun,True,False,True
241,المادة 241 ءو ال يحترم ءحكام,autre,non_precise,,,aucun,False,False,False
242,المادة 242 ءعاله. في حالة العود، يعاقب المخءلف بغرامة من عشرين ءلف 20.000 ءلى ءربعين ءلف 40.000 درهم.,sanction,non_precise,,,aucun,True,False,False
262,المادة 262 يعاقب بالحبس من شهر ءلى سنة وبغرامة من ءلفين 2.000 ءلى خمسة ءءءلف 5.000 درهم، كل حاصل على رخصة بفتح واستغالل مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية,sanction,non_precise,,2.0,aucun,True,False,True
263,المادة 263 يعاقب بغرامة من ثالثين ءلف 30.000 ءلى ستين ءلف 60.000 درهم، كل شخص ذاتي ءو معنوي قام باستغالل مءسسة لتعليم السياقة ءو مءسسة للتربية على السالمة الطرقية، بعد ءن صدر في,sanction,non_precise,,30.0,aucun,True,False,True
264,المادة 264 يعاقب بغرامة من خمسة ءءءلف 5.000 ءلى عشرة ءءءلف 10.000 درهم : 1 كل شخص زءول مهنة مدرب في تعليم السياقة ءو منشط دورات التربية على السالمة الطرقية،,sanction,non_precise,,5.0,"arret, stationnement",True,False,True
102,المادة 102 ءعاله.,autre,non_precise,,,aucun,False,False,False
265,المادة 265 يعاقب بغرامة من خمسة ءءءلف 5.000 ءلى عشرة ءءءلف 10.000 درهم، كل شخص زءول مهنة مدرب في تعليم السياقة ءو منشط دورات التربية على السالمة الطرقية، بعد ءن صدر في حقه مقرر,sanction,non_precise,,5.0,aucun,True,False,True
266,المادة 266 تقوم بالمراقبة التقنية المشار ءليها في,autre,non_precise,,,aucun,False,False,False
66,المادة 66 من هذا القانون، اءلدارة ءو مراكز المراقبة التقنية المرخص لها لهذا الغرض من لدن اءلدارة. الباب الثاني,autre,non_precise,,,aucun,False,False,False
267,المادة 267 بتاريخ 7 ذي القعدة 1437 11 ءغسطس 2016 ، ص: 5878 تسلم الرخصة ملمارسة المراقبة التقنية المشار ءليها في,autre,non_precise,,13.0,aucun,False,False,True
266,المادة 266 ءعاله، بعد اءلعالن عن المنافسة : ءلى اءلشخاص المعنوية التي تلتزم بفتح واستغالل شبكة من المراكز للمراقبة التقنية تتكون من عدد ءدنى من المراكز ومن خطوط المراقبة تحدده اءلدارة، وبالتقيد ببنود دفتر للتحمالت ؛,obligation,non_precise,,,aucun,False,False,False
267,المادة 267 1 استثنااا ملقتضيات,autre,non_precise,,1.0,aucun,False,False,True
267,المادة 267 ءعاله، يمكن لءلدارة بعد اءلعالن عن المنافسة الترخيص بفتح واستغالل خطوط ءضافية للمراقبة التقنية، لفاءدة مراكز المراقبة التقنية المرخص لها قانونا والمفتوحة في وجه العموم.,autre,non_precise,,,aucun,False,False,False
268,المادة 268 يجب ءن تتوفر في اءلشخاص المعنوية المشار ءليها في,obligation,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله الشروط التالية : 1 ءال يكون المترشح قد خضع ملسطرة التصفية القضاءية ؛ 2 ءن يتوفر اءلشخاص المقترحون ءلدارة الشخص المعنوي على الشروط التالية :,obligation,non_precise,,,aucun,False,False,False
269,المادة 269 يجب ءن يتولى تسيير كل مركز للمراقبة التقنية شخص تتوفر فيه الشروط التالية : 1 ءال تقل سنه عن ءحدى وعشرين سنة شمسية كالمة ؛,obligation,non_precise,,,aucun,False,False,False
270,المادة 270 يمنع على مراكز وعلى شبكات مراكز ءلفحص التقني مزءولة ءي نشاط مرتبط بءصالح السيارات ءو االتجار فيها.,obligation,non_precise,,,aucun,False,False,False
271,المادة 271 ال تمنح الرخصة بفتح ءي مركز للمراقبة التقنية للعموم ءال بعد قيام ءعوان اءلدارة بمعاينة مطابقة محال وتجهيزات المراقبة التقنية والموارد البشرية بالمركز المذكور لبنود دفتر التحمالت المشار ءليه,autre,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله. يحدد للمعني باءلمر، في حالة عدم المطابقة، ءجل لالستجابة للمالحظات التي ءبداها ءعوان اءلدارة المذكورون.,obligation,non_precise,,,aucun,False,False,False
272,المادة 272 يجب ءن يتولى عملية المراقبة التقنية عون فاحص مرخص له من قبل اءلدارة. ال يجوز ءن يطلب الحصول على رخصة عون فاحص ءال الشخص الذي تتوفر فيه الشروط التالية :,obligation,non_precise,,,aucun,False,False,False
273,المادة 273 يجب على الحاصل على رخصة بفتح واستغالل شبكة ملراكز المراقبة التقنية، ءن يعين شخصا ذاتيا تتوفر فيه الشروط المحددة في البند 2 من,obligation,non_precise,,,aucun,False,False,False
268,المادة 268 ءعاله، يكون مسءوال عن التقيد بءحكام هذا القانون والنصوص الصادرة لتطبيقه، ويجب عليه، لهذا الغرض، ءن يتءكد باستمرار من حسن تنفيذ عمليات المراقبة التقنية المنجزة من لدن المراكز المذكورة وفقا ءلحكام هذا القانون والنصوص,obligation,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله، المعطيات المتعلقة بعمليات المراقبة التقنية المرسلة ءليه من قبل المراكز السءلفة الذكر. يجب ءن يبلغ ءلى اءلدارة كل تغيير للشخص المسءول المذكور.,obligation,non_precise,,,aucun,False,False,False
274,المادة 274 يجب على الحاصل على رخصة بفتح واستغالل مركز ءو شبكة ملراكز المراقبة التقنية وعلى الشخص المشار ءليه في ءلفقرة اءلولى من,obligation,non_precise,,,aucun,False,False,False
273,المادة 273 ءعاله وعلى مسيري مراكز المراقبة التقنية واءلعوان ءلفاحصين الخضوع لعمليات التفتيش التي يقوم بها اءلعوان ءو الهيءءت المءهلون لهذا الغرض من لدن اءلدارة، والتي يراد بها التحقق من التقيد بءحكام هذا القانون والنصوص الصادرة لتطبيقه وكذا,definition,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله.,autre,non_precise,,,aucun,False,False,False
275,المادة 275 ال يجوز التخلي عن ءية شبكة ملراكز المراقبة التقنية ءال لفاءدة شخص معنوي تتوفر فيه الشروط المنصوص عليها في,autre,non_precise,,,aucun,False,False,False
268,المادة 268 ءعاله. يجب على المتخلي والمتخلى له، لهذا الغرض، تقديم تصريح مشترك ءلى اءلدارة، قبل ءبرام العقد، يلتزم فيه المتخلى له باحترام بنود دفتر التحمالت المشار ءليه في,obligation,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله. تقوم اءلدارة بتحيين الرخصة بعد االطالع على عقد التخلي.,autre,non_precise,,,aucun,False,False,False
276,المادة 276 ال يجوز التخلي عن مركز للمراقبة التقنية ءال لفاءدة شخص معنوي يتوفر على رخصة باستغالل شبكة ملراكز المراقبة التقنية.,definition,non_precise,,,aucun,False,False,False
267,المادة 267 ءعاله، ءال ءذ التزم المتخلي بتوفير العدد اءلدنى المذكور للمراكز والخطوط.,autre,non_precise,,,aucun,False,False,False
277,المادة 277 ءذا توفي الحاصل على رخصة بفتح واستغالل مركز للمراقبة التقنية، وجب على ذوي حقوقه التصريح بذلك ءلى اءلدارة داخل ءجل ثالثة 3 ءشهر من تاريخ الوفاة.,obligation,non_precise,,,aucun,False,False,False
278,المادة 278 يجب على الحاصلين على رخصة باستغالل مركز ءو شبكة ملراكز المراقبة التقنية، قبل توقيف ءو ءنهاا نشاطهم، ءخبار اءلدارة بذلك في رسالة مضمونة مع ءشعار باالستالم.,obligation,non_precise,,,aucun,False,False,False
279,المادة 279 ءذا عاين اءلعوان ءو الهيءءت المشار ءليهم في,autre,non_precise,,,aucun,False,False,False
274,المادة 274 ءعاله، خالل عملية تفتيش مركز للمراقبة التقنية، ءي ءخالل ببنود دفتر التحمالت المشار ءليه في,autre,non_precise,,,aucun,False,False,False
267,المادة 267 من هذا القانون، المتعلقة بءنجاز عمليات المراقبة التقنية ءو بالبنود المتعلقة باءلعوان ءلفاحصين ءو بالمقتضيات الخاصة بصالحية معدات ءلفحص التقني ءو صيانتها ءو تعييرها ءو بالنظام المعلوماتي للمراقبة التقنية، توجه اءلدارة,sanction,non_precise,,30.0,aucun,True,False,True
274,المادة 274 ءعاله بمعاينة وضع المعني باءلمر حدا لءلخالل الذي ءدى ءلى التوقيف.,autre,non_precise,,,aucun,False,False,False
279,المادة 279 1 ءذا عاين اءلعوان ءو الهيءءت المشار ءليهم في,autre,non_precise,,1.0,aucun,False,False,True
274,المادة 274 ءعاله، خالل عملية تفتيش مركز للمراقبة التقنية، ءي ءخالل ببنود دفتر التحمالت المشار ءليه في,autre,non_precise,,,aucun,False,False,False
267,المادة 267 من هذا القانون، ال يندرج ضمن الحاالت المشار ءليها في ءلفقرة اءلولى من,autre,non_precise,,,aucun,False,False,False
279,المادة 279 ءعاله، فءن اءلدارة تبلغ ذلك في تقرير معلل، ءلى المركز المخءلف وشبكة مراكز المراقبة التقنية التابع لها هذا المركز، وتوجه لهما ءنذارا بواسطة رسالة مضمونة مع اءلشعار باالستالم ءوعن طريق مفوض قضاءي، لوقف اءلخالل داخل اءلجل المحدد في,sanction,non_precise,,,aucun,True,False,False
274,المادة 274 ءعاله بمعاينة وضع المعني باءلمر حدا لءلخالل الذي ءدى ءلى اءلغالق. يجب على الحاصل على رخصة بفتح واستغالل مركز المراقبة التقنية التقيد بالتشريع الجاري به,obligation,non_precise,,,aucun,False,False,False
280,المادة 280 تسحب اءلدارة الرخصة بفتح واستغالل شبكة ملراكز المراقبة التقنية في الحاالت التالية : 1 ءذا طلب الحاصل على الرخصة ذلك بنفسه ؛,autre,non_precise,,,"arret, stationnement",False,False,False
267,المادة 267، ملدة ءربعة 4 ءشهر على اءلقل ؛ 6 في حالة اءلخالل بءحكام,autre,non_precise,,4.0,aucun,False,False,True
276,المادة 276 ءعاله. غير ءنه في الحاالت المذكورة في البنود 3 و4 و5 و6 ءعاله، توجه اءلدارة ءنذارا ءلى الحاصل على الرخصة، بواسطة رسالة مضمونة مع ءشعار باالستالم ءو عن طريق مفوض قضاءي.,definition,non_precise,,,aucun,False,False,False
281,المادة 281 تسحب اءلدارة رخصة العون ءلفاحص بصفة مءقتة : 1 ءذا لم يتقيد بقواعد سير عملية المراقبة التقنية ءو بقواعد ءنجاز ءي خدمة ءخرى عهدت له من,autre,non_precise,,,aucun,False,False,False
282,المادة 282 تسحب نهاءيا رخصة العون ءلفاحص من لدن اءلدارة : 1 ءذا لم يعد الحاصل عليها متوفرا على الشروط المنصوص عليها في هذا القانون والنصوص,autre,non_precise,,,aucun,False,False,False
274,المادة 274 ءعاله وذلك دون اءلخالل باءلحكام الجناءية الجاري بها العمل ؛ 3 ءذا ءدين بمقرر قضاءي حاءز لقوة ال ضيا المق ضي به من ءجل جناية ءو من ءجل جنحة منافية,autre,non_precise,,,aucun,False,False,False
137,المادة 137 ءعاله. توجه النيابة العامة، في الحالة المذكورة في البند 3 ءعاله، نسخا من المحاضر والمقررات القضاءية المتعلقة باءلفعال المذكورة ءلى اءلدارة.,autre,non_precise,,,aucun,False,False,False
283,المادة 283 يعاقب بغرامة من ثالثين ءلف 30.000 ءلى ستين ءلف 60.000 درهم، كل شخص فتح ءو استغل شبكة ملراكز المراقبة التقنية للمركبات ءو فتح ءو استغل مركزا للمراقبة التقنية للمركبات دون ءن,sanction,non_precise,,30.0,aucun,True,False,True
284,المادة 284 يعاقب بغرامة من ثالثين ءلف 30.000 ءلى ستين ءلف 60.000 درهم كل حاصل على رخصة فتح واستغالل شبكة ملراكز المراقبة التقنية للمركبات ءو كل حاصل على رخصة فتح واستغالل مركز,sanction,non_precise,,30.0,aucun,True,False,True
285,المادة 285 يعاقب بغرامة من عشرين ءلف 20.000 ءلى ءربعين ءلف 40.000 درهم، كل حاصل على رخصة فتح واستغالل شبكة ملراكز المراقبة التقنية للمركبات ال يتقيد بءحكام,sanction,non_precise,,20.0,aucun,True,False,True
273,المادة 273 وذلك دون اءلخالل بءحكام,autre,non_precise,,,aucun,False,False,False
280,المادة 280 ءعاله. في حالة العود، يعاقب المخءلف بغرامة من ءربعين ءلف 40.000 درهم ءلى سبعين ءلف 70.000 درهم.,sanction,non_precise,,,aucun,True,False,False
286,المادة 286 يعاقب بالحبس من شهر ءلى سنة وبغرامة من عشرين ءلف 20.000 درهم ءلى ماءة ءلف 100.000 درهم، كل مسير ملركز للمراقبة التقنية للمركبات سلم عمدا شهادة مزورة للمراقبة التقنية ملركب ة,sanction,non_precise,,,aucun,True,False,False
287,المادة 287 يعاقب بغرامة من ثالثين ءلف 30.000 ءلى ستين ءلف 60.000 درهم، كل شخص قام باستغالل مركز للمراقبة التقنية للمركبات بعد ءن صدر في حقه مقرر باءلغالق المءقت ءو باءلغالق النهاءي للمركز.,sanction,non_precise,,30.0,aucun,True,False,True
288,المادة 288 يعاقب بغرامة من ءلفين وخمسماءة 2.500 ءلى خمسة ءءءلف 5.000 درهم : كل شخص زءول مهنة عون فاحص دون التوفر على الرخصة المنصوص عليها في,sanction,non_precise,,2.0,aucun,True,False,True
272,المادة 272 ءعاله ؛ كل عون فاحص استمر في مزءولة المهنة بعد ءن صدر في حقه مقرر بالسحب النهاءي ءو بالسحب المءقت للرخصة.,autre,non_precise,,,aucun,False,False,False
288,المادة 288 1 ءذا ثبتت مسءولية شبكة ءو مركز للمراقبة التقنية في حادثة سير مميتة، تعاقب الشبكة بغرامة يتراوح مبلغها من ماءتي ءلف 200.000 درهم ءلى ءربع ماءة ءلف 400.000 درهم والمركز من ماءة,sanction,non_precise,,1.0,aucun,True,False,True
289,المادة 289 دون اءلخالل بالموانع المقررة في ءحكام تشريعية ءخرى والمتعلقة بما يلحق بالطريق العمومية من تخريب ءو تلف ءو ضرر، يمنع القيام باءلفعال التالية :,obligation,non_precise,,,signalisation,False,False,False
290,المادة 290 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من ءلفين وخمسماءة 2.500 ءلى سبعة ءءءلف وخمسماءة 7.500 درهم، كل من ارتكب، بسبب تهوره ءو عدم احتياطه,sanction,non_precise,500.0,2.0,aucun,True,True,True
289,المادة 289 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءعادة اءلماكن ءلى ما كانت عليه وبتحمل تكلفة ءصالح اءلضرار ءلالحقة بالمحرم.,autre,non_precise,,,aucun,False,False,False
291,المادة 291 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من خمسماءة 500 ءلى ءلفين وخمسماءة 2.500 درهم، كل من خءلف ءحكام البند 7 من,definition,non_precise,500.0,2.0,aucun,False,True,True
289,المادة 289 ءعاله. يحكم على المخءلف، عالوة على ذلك، بمصاريف ءصالح اللوحة ءو التجهيز المشار ءليهما في البند 7 السءلف الذكر وبمصاريف ءعادتهما ءلى حالتهما اءلولى.,autre,non_precise,,,aucun,False,False,False
292,المادة 292 دون اءلخالل بالعقوبات اءلشد وبالرغم من اءلحكام المخءلفة، يعاقب بغرامة من ءلف 1.000 ءلى ءلفي 2.000 درهم، كل من خءلف ءحكام البند 8 من,sanction,non_precise,,2.0,aucun,True,False,True
